sid,name,year,month,max_wind_kt,max_wind_kmh,lat_min,lat_max,lat_mean,lon_min,lon_max,lon_mean,start_time,end_time,decade,era,category,duration_hours,reached_mindanao
2016228N22117,DIANMU,2016,8,25.0,46.300000000000004,21.7,21.8,21.71666666666667,115.0,117.1,116.05,2016-08-15 06:00:00,2016-08-15 21:00:00,2010s,Post-2010,TD,15.0,False
2016230N25160,LIONROCK,2016,8,108.0,200.01600000000002,23.1,24.9,23.666666666666668,130.6,134.6,131.9,2016-08-24 06:00:00,2016-08-27 12:00:00,2010s,Post-2010,Cat 3,78.0,False
2016244N21123,NAMTHEUN,2016,8,65.0,120.38000000000001,20.8,25.0,22.706666666666667,123.0,130.1,126.4,2016-08-30 18:00:00,2016-09-01 12:00:00,2010s,Post-2010,Cat 1,42.0,False
2016250N25125,MALOU,2016,9,22.0,40.744,24.7,25.0,24.85,124.7,124.8,124.75,2016-09-05 12:00:00,2016-09-05 15:00:00,2010s,Post-2010,TD,3.0,False
2016253N13144,MERANTI,2016,9,168.0,311.136,16.7,24.8,20.06,118.0,134.5,125.47333333333333,2016-09-11 06:00:00,2016-09-14 21:00:00,2010s,Post-2010,Cat 5,87.0,False
2016256N12146,MALAKAS,2016,9,100.0,185.20000000000002,15.0,24.7,18.860714285714288,122.9,134.6,127.52499999999999,2016-09-13 18:00:00,2016-09-17 03:00:00,2010s,Post-2010,Cat 3,81.0,False
2016265N10150,MEGI,2016,9,98.0,181.496,18.4,25.0,21.74375,116.9,134.7,125.86875,2016-09-24 09:00:00,2016-09-28 06:00:00,2010s,Post-2010,Cat 3,93.0,False
2016269N15165,CHABA,2016,10,120.0,222.24,16.4,24.9,20.5,127.0,135.0,130.77777777777777,2016-10-01 03:00:00,2016-10-03 06:00:00,2010s,Post-2010,Cat 4,51.0,False
2016279N19130,AERE,2016,10,60.0,111.12,19.0,21.7,20.71851851851852,115.1,129.9,118.93518518518519,2016-10-04 12:00:00,2016-10-11 03:00:00,2010s,Post-2010,TS,159.0,False
2016287N12131,SARIKA,2016,10,110.0,203.72,12.4,16.8,14.557575757575757,115.6,130.5,124.45757575757577,2016-10-12 18:00:00,2016-10-16 18:00:00,2010s,Post-2010,Cat 3,96.0,False
2016288N06146,HAIMA,2016,10,143.0,264.836,13.5,23.1,17.371875,115.1,135.0,124.490625,2016-10-17 09:00:00,2016-10-21 06:00:00,2010s,Post-2010,Cat 5,93.0,False
2016328N09130,TOKAGE,2016,11,78.0,144.45600000000002,9.3,17.2,12.856410256410255,117.2,129.9,121.71794871794872,2016-11-23 06:00:00,2016-11-28 00:00:00,2010s,Post-2010,Cat 1,114.0,True
2016355N07146,NOCK-TEN,2016,12,140.0,259.28000000000003,11.0,14.9,13.4475,115.1,134.8,124.49000000000001,2016-12-22 18:00:00,2016-12-27 15:00:00,2010s,Post-2010,Cat 5,117.0,False
2017008N08128,UNNAMED,2017,1,30.0,55.56,7.9,10.3,9.148484848484848,115.3,127.8,122.62424242424242,2017-01-07 12:00:00,2017-01-11 12:00:00,2010s,Post-2010,TD,96.0,True
2017104N11130,UNNAMED,2017,4,25.0,46.300000000000004,10.6,21.7,14.518367346938774,116.7,129.8,121.15918367346939,2017-04-14 06:00:00,2017-04-20 06:00:00,2010s,Post-2010,TD,144.0,False
2017113N09144,MUIFA,2017,4,40.0,74.08,13.3,17.8,15.185714285714285,134.5,135.0,134.65714285714287,2017-04-26 03:00:00,2017-04-27 18:00:00,2010s,Post-2010,TS,39.0,False
2017161N13119,MERBOK,2017,6,45.0,83.34,13.2,24.5,16.794444444444444,115.1,119.4,116.98333333333332,2017-06-10 00:00:00,2017-06-13 03:00:00,2010s,Post-2010,TS,75.0,False
2017182N15132,NANMADOL,2017,7,50.0,92.60000000000001,15.4,24.8,20.384615384615383,124.1,132.2,127.45384615384616,2017-07-01 06:00:00,2017-07-02 18:00:00,2010s,Post-2010,TS,36.0,False
2017202N16116,SONCA,2017,7,25.0,46.300000000000004,16.1,16.9,16.5,115.3,116.0,115.66666666666667,2017-07-20 12:00:00,2017-07-20 18:00:00,2010s,Post-2010,TD,6.0,False
2017202N19124,ROKE,2017,7,35.0,64.82000000000001,18.6,22.0,20.535714285714285,115.5,124.2,120.08571428571429,2017-07-21 06:00:00,2017-07-22 21:00:00,2010s,Post-2010,TS,39.0,False
2017206N13129,NESAT,2017,7,83.0,153.716,12.7,24.9,18.646153846153847,116.6,128.9,126.01794871794871,2017-07-25 00:00:00,2017-07-31 00:00:00,2010s,Post-2010,Cat 2,144.0,False
2017209N19118,HAITANG,2017,7,45.0,83.34,18.1,24.7,19.75925925925926,115.7,120.5,117.72962962962963,2017-07-27 12:00:00,2017-07-30 18:00:00,2010s,Post-2010,TS,78.0,False
2017232N19130,HATO,2017,8,85.0,157.42000000000002,19.0,21.2,20.010714285714283,115.2,130.1,123.59285714285714,2017-08-19 12:00:00,2017-08-22 21:00:00,2010s,Post-2010,Cat 2,81.0,False
2017236N15129,PAKHAR,2017,8,48.0,88.896,15.0,19.9,16.40909090909091,115.8,128.8,122.63181818181819,2017-08-24 00:00:00,2017-08-26 15:00:00,2010s,Post-2010,TS,63.0,False
2017242N19122,MAWAR,2017,8,50.0,92.60000000000001,18.8,23.3,20.652631578947368,115.0,122.0,118.16315789473684,2017-08-30 06:00:00,2017-09-03 21:00:00,2010s,Post-2010,TS,111.0,False
2017247N16132,GUCHOL,2017,9,35.0,64.82000000000001,16.0,24.7,19.406060606060606,118.9,132.4,123.4030303030303,2017-09-03 12:00:00,2017-09-07 12:00:00,2010s,Post-2010,TS,96.0,False
2017252N14147,TALIM,2017,9,80.0,148.16,18.9,24.9,21.99411764705882,125.8,134.7,129.52941176470588,2017-09-11 06:00:00,2017-09-13 06:00:00,2010s,Post-2010,Cat 1,48.0,False
2017253N14130,DOKSURI,2017,9,48.0,88.896,14.3,15.4,14.610714285714286,115.3,130.0,122.91785714285713,2017-09-10 00:00:00,2017-09-13 09:00:00,2010s,Post-2010,TS,81.0,False
2017267N18116,UNNAMED,2017,9,23.0,42.596000000000004,17.5,17.8,17.65,115.7,116.3,116.0,2017-09-23 12:00:00,2017-09-23 15:00:00,2010s,Post-2010,TD,3.0,False
2017284N15134,KHANUN,2017,10,80.0,148.16,15.5,19.8,17.55625,115.6,134.0,122.75625,2017-10-11 00:00:00,2017-10-14 21:00:00,2010s,Post-2010,Cat 1,93.0,False
2017288N09138,LAN,2017,10,130.0,240.76000000000002,10.1,24.5,15.638636363636364,129.9,135.0,131.62272727272727,2017-10-16 06:00:00,2017-10-21 15:00:00,2010s,Post-2010,Cat 4,129.0,False
2017291N09116,UNNAMED,2017,10,25.0,46.300000000000004,9.1,11.7,10.466666666666667,115.8,120.5,117.69333333333334,2017-10-18 06:00:00,2017-10-20 00:00:00,2010s,Post-2010,TD,42.0,True
2017292N13151,SAOLA,2017,10,60.0,111.12,16.0,25.0,20.138095238095236,128.1,134.9,130.96190476190475,2017-10-25 09:00:00,2017-10-27 21:00:00,2010s,Post-2010,TS,60.0,False
2017304N11127,DAMREY,2017,10,55.0,101.86,11.0,12.9,11.913636363636364,115.0,127.3,120.55,2017-10-31 00:00:00,2017-11-02 15:00:00,2010s,Post-2010,TS,63.0,False
2017312N10134,HAIKUI,2017,11,43.0,79.63600000000001,10.1,17.9,13.803225806451612,115.0,134.2,123.06451612903226,2017-11-07 12:00:00,2017-11-11 06:00:00,2010s,Post-2010,TS,90.0,False
2017321N07124,KIROGI,2017,11,35.0,64.82000000000001,7.1,11.0,9.291666666666666,115.4,123.6,119.31666666666666,2017-11-16 12:00:00,2017-11-17 21:00:00,2010s,Post-2010,TS,33.0,True
2017347N11131,KAI-TAK,2017,12,50.0,92.60000000000001,8.8,12.3,11.212962962962964,115.0,130.5,124.36851851851851,2017-12-12 18:00:00,2017-12-19 09:00:00,2010s,Post-2010,TS,159.0,True
2017354N08134,TEMBIN,2017,12,75.0,138.9,7.6,8.7,8.06875,115.3,134.0,125.184375,2017-12-20 00:00:00,2017-12-23 21:00:00,2010s,Post-2010,Cat 1,93.0,True
2017364N07138,BOLAVEN,2017,12,35.0,64.82000000000001,8.8,10.7,9.392592592592594,115.4,134.7,125.77037037037037,2017-12-30 21:00:00,2018-01-03 03:00:00,2010s,Post-2010,TS,78.0,True
2018039N08151,SANBA,2018,2,38.0,70.376,7.0,9.9,8.246153846153847,115.7,134.5,123.42307692307692,2018-02-11 12:00:00,2018-02-16 06:00:00,2010s,Post-2010,TS,114.0,True
2018082N04147,JELAWAT,2018,3,35.0,64.82000000000001,9.8,9.9,9.850000000000001,135.0,135.0,135.0,2018-03-27 00:00:00,2018-03-27 03:00:00,2010s,Post-2010,TS,3.0,True
2018153N12113,EWINIAR,2018,6,19.0,35.188,22.6,24.9,23.584615384615386,115.1,125.3,120.54615384615384,2018-06-09 18:00:00,2018-06-11 06:00:00,2010s,Post-2010,TD,36.0,False
2018155N10132,MALIKSI,2018,6,55.0,101.86,9.6,24.4,15.378,126.7,132.2,129.468,2018-06-03 18:00:00,2018-06-09 21:00:00,2010s,Post-2010,TS,147.0,True
2018164N21120,UNNAMED,2018,6,33.0,61.116,20.9,24.5,22.5375,120.3,123.9,122.3375,2018-06-13 00:00:00,2018-06-13 21:00:00,2010s,Post-2010,TD,21.0,False
2018165N22117,GAEMI,2018,6,35.0,64.82000000000001,21.6,24.7,22.435294117647057,117.2,123.8,119.75294117647059,2018-06-13 12:00:00,2018-06-15 12:00:00,2010s,Post-2010,TS,48.0,False
2018179N19134,PRAPIROON,2018,6,55.0,101.86,18.7,25.0,20.79375,127.0,134.0,130.203125,2018-06-27 12:00:00,2018-07-01 09:00:00,2010s,Post-2010,TS,93.0,False
2018184N10147,MARIA,2018,7,143.0,264.836,21.4,25.0,23.207692307692305,124.8,134.3,129.54615384615383,2018-07-08 21:00:00,2018-07-10 09:00:00,2010s,Post-2010,Cat 5,36.0,False
2018195N19138,SON-TINH,2018,7,40.0,74.08,18.7,20.6,19.5,115.7,134.9,126.432,2018-07-14 06:00:00,2018-07-17 06:00:00,2010s,Post-2010,TS,72.0,False
2018199N18128,AMPIL,2018,7,50.0,92.60000000000001,18.4,24.8,20.884615384615383,127.9,131.7,130.03846153846155,2018-07-17 12:00:00,2018-07-20 15:00:00,2010s,Post-2010,TS,75.0,False
2018202N18116,UNNAMED,2018,7,35.0,64.82000000000001,17.8,24.8,20.126315789473683,116.4,123.9,121.01578947368422,2018-07-20 12:00:00,2018-07-22 18:00:00,2010s,Post-2010,TS,54.0,False
2018218N18134,YAGI,2018,8,40.0,74.08,18.2,25.0,20.973333333333333,126.1,134.1,132.37333333333333,2018-08-06 00:00:00,2018-08-11 15:00:00,2010s,Post-2010,TS,135.0,False
2018226N23128,RUMBIA,2018,8,20.0,37.04,23.3,24.7,23.96,127.7,128.2,127.92,2018-08-14 00:00:00,2018-08-14 12:00:00,2010s,Post-2010,TD,12.0,False
2018234N22119,UNNAMED,2018,8,30.0,55.56,22.1,25.0,23.634615384615383,116.8,120.5,119.7576923076923,2018-08-22 00:00:00,2018-08-25 12:00:00,2010s,Post-2010,TD,84.0,False
2018239N11161,JEBI,2018,9,123.0,227.79600000000002,23.7,25.0,24.325,134.1,135.0,134.55,2018-09-02 06:00:00,2018-09-02 15:00:00,2010s,Post-2010,Cat 4,9.0,False
2018250N12170,MANGKHUT,2018,9,155.0,287.06,14.1,20.8,16.83225806451613,115.0,134.6,124.96451612903226,2018-09-12 09:00:00,2018-09-16 01:00:00,2010s,Post-2010,Cat 5,88.0,False
2018251N20122,BARIJAT,2018,9,45.0,83.34,20.4,21.8,21.106451612903225,115.4,123.0,120.47741935483872,2018-09-08 06:00:00,2018-09-12 00:00:00,2010s,Post-2010,TS,90.0,False
2018263N12146,TRAMI,2018,9,138.0,255.57600000000002,17.1,25.0,20.648936170212767,126.7,134.7,129.44042553191488,2018-09-23 03:00:00,2018-09-28 21:00:00,2010s,Post-2010,Cat 5,138.0,False
2018271N06154,KONG-REY,2018,10,148.0,274.096,16.5,24.9,20.1,126.9,134.8,130.424,2018-10-01 09:00:00,2018-10-04 09:00:00,2010s,Post-2010,Cat 5,72.0,False
2018294N08161,YUTU,2018,10,145.0,268.54,16.6,20.7,18.39830508474576,115.4,134.7,121.7813559322034,2018-10-27 00:00:00,2018-11-03 06:00:00,2010s,Post-2010,Cat 5,174.0,False
2018311N07179,USAGI,2018,11,40.0,74.08,6.4,11.3,9.617142857142857,115.0,134.9,126.42,2018-11-18 03:00:00,2018-11-22 09:00:00,2010s,Post-2010,TS,102.0,True
2018324N04156,MAN-YI,2018,11,73.0,135.196,18.7,24.4,21.544444444444444,131.9,134.6,132.8722222222222,2018-11-25 15:00:00,2018-11-27 18:00:00,2010s,Post-2010,Cat 1,51.0,False
2018358N07140,UNNAMED,2018,12,30.0,55.56,8.8,11.7,10.397297297297296,119.9,134.8,128.1810810810811,2018-12-25 12:00:00,2018-12-30 00:00:00,2010s,Post-2010,TD,108.0,True
2018365N08115,PABUK,2018,12,15.0,27.78,8.3,8.3,8.3,115.1,115.1,115.1,2018-12-30 12:00:00,2018-12-30 12:00:00,2010s,Post-2010,TD,0.0,True
2019004N03175,UNNAMED,2019,1,30.0,55.56,6.6,13.2,10.058620689655172,125.7,134.6,127.71379310344827,2019-01-19 00:00:00,2019-01-22 12:00:00,2010s,Post-2010,TD,84.0,True
2019050N05163,WUTIP,2019,2,27.0,50.004000000000005,18.2,19.7,19.16,133.2,135.0,134.16,2019-02-28 12:00:00,2019-03-02 06:00:00,2010s,Post-2010,TD,42.0,False
2019071N04161,UNNAMED,2019,3,35.0,64.82000000000001,6.4,7.4,6.828571428571429,122.1,134.8,128.76190476190476,2019-03-17 00:00:00,2019-03-19 12:00:00,2010s,Post-2010,TS,60.0,True
2019176N18128,SEPAT,2019,6,29.0,53.708000000000006,17.9,24.8,20.45294117647059,127.7,128.8,128.01764705882354,2019-06-24 12:00:00,2019-06-26 12:00:00,2010s,Post-2010,TD,48.0,False
2019178N10137,UNNAMED,2019,6,35.0,64.82000000000001,11.5,22.3,15.71,122.4,135.0,130.19333333333333,2019-06-27 15:00:00,2019-07-01 06:00:00,2010s,Post-2010,TS,87.0,False
2019195N13136,DANAS,2019,7,40.0,74.08,13.7,24.6,17.80322580645161,123.3,134.8,127.28709677419356,2019-07-14 09:00:00,2019-07-18 03:00:00,2010s,Post-2010,TS,90.0,False
2019210N16117,WIPHA,2019,7,20.0,37.04,15.9,17.7,16.918181818181818,115.1,117.0,116.17272727272729,2019-07-29 00:00:00,2019-07-30 06:00:00,2010s,Post-2010,TD,30.0,False
2019214N15134,LEKIMA,2019,8,118.0,218.536,14.3,24.9,18.498076923076923,124.8,134.3,129.66153846153847,2019-08-02 06:00:00,2019-08-08 15:00:00,2010s,Post-2010,Cat 4,153.0,False
2019231N13135,BAILU,2019,8,58.0,107.41600000000001,12.7,24.8,17.480392156862745,115.0,134.9,127.39607843137254,2019-08-19 03:00:00,2019-08-25 09:00:00,2010s,Post-2010,TS,150.0,False
2019236N08143,PODUL,2019,8,40.0,74.08,12.6,17.0,14.713043478260868,115.3,134.7,125.75652173913043,2019-08-25 15:00:00,2019-08-28 09:00:00,2010s,Post-2010,TS,66.0,False
2019242N18126,KAJIKI,2019,8,25.0,46.300000000000004,17.7,19.3,18.563157894736843,115.5,126.3,121.68947368421053,2019-08-30 00:00:00,2019-09-01 06:00:00,2010s,Post-2010,TD,54.0,False
2019243N06136,LINGLING,2019,8,95.0,175.94,6.4,25.0,16.575555555555557,123.9,134.7,127.04222222222221,2019-08-30 18:00:00,2019-09-05 06:00:00,2010s,Post-2010,Cat 2,132.0,True
2019250N24123,UNNAMED,2019,9,25.0,46.300000000000004,24.2,24.7,24.45,123.3,123.6,123.44999999999999,2019-09-07 00:00:00,2019-09-07 03:00:00,2010s,Post-2010,TD,3.0,False
2019260N20129,TAPAH,2019,9,65.0,120.38000000000001,20.1,25.0,22.299999999999997,126.3,129.6,128.3,2019-09-17 00:00:00,2019-09-20 18:00:00,2010s,Post-2010,Cat 1,90.0,False
2019268N10155,MITAG,2019,9,75.0,138.9,15.0,24.6,19.26086956521739,122.9,134.4,126.95217391304348,2019-09-27 18:00:00,2019-09-30 12:00:00,2010s,Post-2010,Cat 1,66.0,False
2019288N16136,NEOGURI,2019,10,93.0,172.23600000000002,16.2,25.0,19.87560975609756,127.2,134.9,129.9829268292683,2019-10-15 09:00:00,2019-10-20 09:00:00,2010s,Post-2010,Cat 2,120.0,False
2019302N11118,BULBUL:MATMO,2019,10,25.0,46.300000000000004,10.6,12.2,11.37142857142857,115.0,118.2,116.65714285714286,2019-10-28 12:00:00,2019-10-29 06:00:00,2010s,Post-2010,TD,18.0,False
2019308N13114,NAKRI,2019,11,65.0,120.38000000000001,12.5,13.7,13.206451612903225,115.1,117.2,116.36774193548388,2019-11-05 03:00:00,2019-11-08 21:00:00,2010s,Post-2010,Cat 1,90.0,False
2019314N14136,KALMAEGI,2019,11,88.0,162.976,11.8,19.3,15.331460674157304,115.0,134.9,125.56966292134832,2019-11-10 18:00:00,2019-11-21 18:00:00,2010s,Post-2010,Cat 2,264.0,False
2019322N11144,FUNG-WONG,2019,11,65.0,120.38000000000001,12.6,25.0,18.912121212121214,124.2,135.0,127.16363636363636,2019-11-18 18:00:00,2019-11-22 18:00:00,2010s,Post-2010,Cat 1,96.0,False
2019329N09160,KAMMURI,2019,11,118.0,218.536,12.9,14.6,13.427027027027027,115.4,135.0,124.61351351351351,2019-11-30 06:00:00,2019-12-04 18:00:00,2010s,Post-2010,Cat 4,108.0,False
2019354N05151,PHANFONE,2019,12,105.0,194.46,9.4,14.8,12.473809523809523,115.1,134.5,122.31904761904761,2019-12-22 21:00:00,2019-12-28 00:00:00,2010s,Post-2010,Cat 3,123.0,True
2020129N07134,VONGFONG,2020,5,98.0,181.496,6.5,24.4,12.691358024691358,119.8,134.0,126.87160493827162,2020-05-08 06:00:00,2020-05-18 06:00:00,2020s,Post-2010,Cat 3,240.0,True
2020160N10133,NURI,2020,6,40.0,74.08,10.3,19.4,13.672093023255814,115.1,132.5,123.82558139534883,2020-06-08 00:00:00,2020-06-13 06:00:00,2020s,Post-2010,TS,126.0,False
2020195N17125,UNNAMED,2020,7,25.0,46.300000000000004,17.2,19.9,18.4,121.7,125.4,123.30999999999999,2020-07-12 18:00:00,2020-07-13 21:00:00,2020s,Post-2010,TD,27.0,False
2020211N14124,SINLAKU,2020,7,15.0,27.78,14.4,16.2,15.492307692307692,115.1,123.9,119.39230769230768,2020-07-29 00:00:00,2020-07-30 12:00:00,2020s,Post-2010,TD,36.0,False
2020213N15131,HAGUPIT,2020,7,60.0,111.12,15.2,25.0,20.548148148148147,123.4,131.2,127.31111111111112,2020-07-30 18:00:00,2020-08-03 00:00:00,2020s,Post-2010,TS,78.0,False
2020220N14128,JANGMI,2020,8,40.0,74.08,14.2,24.1,17.705000000000002,126.1,127.5,126.69500000000001,2020-08-06 18:00:00,2020-08-09 03:00:00,2020s,Post-2010,TS,57.0,False
2020222N15117,MEKKHALA,2020,8,70.0,129.64000000000001,14.9,24.9,18.8,117.3,118.6,118.17272727272729,2020-08-08 12:00:00,2020-08-11 03:00:00,2020s,Post-2010,Cat 1,63.0,False
2020222N26149,UNNAMED,2020,8,25.0,46.300000000000004,24.1,25.0,24.6,131.7,133.5,132.525,2020-08-12 15:00:00,2020-08-13 00:00:00,2020s,Post-2010,TD,9.0,False
2020229N18123,HIGOS,2020,8,53.0,98.156,17.5,21.0,19.55,115.0,123.4,119.21363636363635,2020-08-16 06:00:00,2020-08-18 11:00:00,2020s,Post-2010,TS,53.0,False
2020234N19123,BAVI,2020,8,55.0,101.86,18.7,24.8,22.05,122.7,123.6,122.96428571428571,2020-08-20 18:00:00,2020-08-22 09:00:00,2020s,Post-2010,TS,39.0,False
2020239N13134,MAYSAK,2020,8,93.0,172.23600000000002,12.8,25.0,17.22222222222222,127.1,133.9,130.25333333333333,2020-08-26 00:00:00,2020-08-31 12:00:00,2020s,Post-2010,Cat 2,132.0,False
2020244N25146,HAISHEN,2020,9,135.0,250.02,22.0,25.0,23.38181818181818,131.2,134.7,132.79090909090908,2020-09-04 03:00:00,2020-09-05 09:00:00,2020s,Post-2010,Cat 4,30.0,False
2020258N11127,NOUL,2020,9,43.0,79.63600000000001,11.0,14.1,12.726086956521739,115.0,127.3,120.74347826086957,2020-09-14 00:00:00,2020-09-16 18:00:00,2020s,Post-2010,TS,66.0,False
2020263N21136,DOLPHIN,2020,9,40.0,74.08,22.0,24.9,23.608333333333334,134.0,134.9,134.38333333333333,2020-09-19 15:00:00,2020-09-21 00:00:00,2020s,Post-2010,TS,33.0,False
2020281N14126,LINFA,2020,10,23.0,42.596000000000004,12.5,13.9,13.245833333333332,115.2,125.9,120.94166666666666,2020-10-06 18:00:00,2020-10-09 15:00:00,2020s,Post-2010,TD,69.0,False
2020285N17120,NANGKA,2020,10,35.0,64.82000000000001,16.7,18.0,17.349999999999998,115.2,119.9,118.00833333333333,2020-10-11 00:00:00,2020-10-12 09:00:00,2020s,Post-2010,TS,33.0,False
2020288N13124,UNNAMED,2020,10,25.0,46.300000000000004,12.9,15.3,14.163636363636364,115.5,124.0,120.24545454545455,2020-10-14 06:00:00,2020-10-15 12:00:00,2020s,Post-2010,TD,30.0,False
2020291N06141,SAUDEL,2020,10,73.0,135.196,11.4,17.8,15.482499999999998,115.1,133.9,122.25999999999999,2020-10-18 06:00:00,2020-10-23 03:00:00,2020s,Post-2010,Cat 1,117.0,False
2020296N09137,MOLAVE,2020,10,95.0,175.94,10.0,13.5,12.678125,115.2,134.9,126.003125,2020-10-23 00:00:00,2020-10-26 21:00:00,2020s,Post-2010,Cat 2,93.0,True
2020299N11144,GONI,2020,10,168.0,311.136,13.5,16.6,15.032499999999999,115.0,134.6,124.14500000000001,2020-10-29 12:00:00,2020-11-03 09:00:00,2020s,Post-2010,Cat 5,117.0,False
2020303N05149,ATSANI,2020,11,50.0,92.60000000000001,15.7,22.7,20.055555555555557,118.2,134.4,125.9962962962963,2020-11-01 00:00:00,2020-11-07 15:00:00,2020s,Post-2010,TS,159.0,False
2020312N10131,ETAU,2020,11,35.0,64.82000000000001,10.0,12.9,12.021052631578948,115.2,130.7,123.43684210526317,2020-11-06 12:00:00,2020-11-08 18:00:00,2020s,Post-2010,TS,54.0,True
2020313N08135,VAMCO,2020,11,98.0,181.496,8.0,15.4,13.182926829268293,115.5,134.9,125.96341463414635,2020-11-08 00:00:00,2020-11-13 00:00:00,2020s,Post-2010,Cat 3,120.0,True
2020353N06129,KROVANH,2020,12,35.0,64.82000000000001,5.8,10.1,8.604347826086956,115.0,129.0,121.94347826086955,2020-12-17 12:00:00,2020-12-20 06:00:00,2020s,Post-2010,TS,66.0,True
2021046N06142,DUJUAN,2021,2,45.0,83.34,6.2,15.2,8.59,122.2,134.7,129.58,2021-02-16 21:00:00,2021-02-23 00:00:00,2020s,Post-2010,TS,147.0,True
2021102N06144,SURIGAE,2021,4,168.0,311.136,8.8,23.4,16.632876712328766,124.8,135.0,128.41643835616438,2021-04-15 21:00:00,2021-04-24 21:00:00,2020s,Post-2010,Cat 5,216.0,True
2021132N06132,UNNAMED,2021,5,35.0,64.82000000000001,6.1,8.7,7.344444444444445,120.8,131.7,127.12962962962963,2021-05-11 18:00:00,2021-05-15 00:00:00,2020s,Post-2010,TS,78.0,True
2021148N05142,CHOI-WAN,2021,5,45.0,83.34,5.9,24.8,13.319230769230769,118.2,134.7,125.1,2021-05-29 15:00:00,2021-06-05 00:00:00,2020s,Post-2010,TS,153.0,True
2021161N18115,KOGUMA,2021,6,15.0,27.78,17.6,17.7,17.65,115.1,115.4,115.25,2021-06-10 06:00:00,2021-06-10 09:00:00,2020s,Post-2010,TD,3.0,False
2021185N13121,UNNAMED,2021,7,15.0,27.78,13.0,15.0,14.145454545454545,115.3,121.2,118.14545454545454,2021-07-03 18:00:00,2021-07-05 00:00:00,2020s,Post-2010,TD,30.0,False
2021186N16129,UNNAMED,2021,7,30.0,55.56,15.8,23.1,19.599999999999998,120.0,128.5,123.53571428571429,2021-07-04 12:00:00,2021-07-06 03:00:00,2020s,Post-2010,TD,39.0,False
2021197N17135,IN-FA,2021,7,85.0,157.42000000000002,18.6,24.8,23.191379310344825,125.0,135.0,129.7948275862069,2021-07-16 09:00:00,2021-07-23 12:00:00,2020s,Post-2010,Cat 2,171.0,False
2021198N19117,CEMPAKA,2021,7,20.0,37.04,18.9,20.1,19.51111111111111,115.3,117.1,116.15555555555557,2021-07-17 00:00:00,2021-07-18 00:00:00,2020s,Post-2010,TD,24.0,False
2021214N21110,LUPIT,2021,8,45.0,83.34,21.1,25.0,23.423076923076923,115.1,120.6,117.57692307692308,2021-08-03 21:00:00,2021-08-07 00:00:00,2020s,Post-2010,TS,75.0,False
2021215N24124,MIRINAE,2021,8,25.0,46.300000000000004,23.7,24.9,24.2,124.4,125.5,125.0875,2021-08-03 06:00:00,2021-08-04 03:00:00,2020s,Post-2010,TD,21.0,False
2021219N08193,OMAIS,2021,8,53.0,98.156,17.1,24.7,20.352,125.6,134.6,129.608,2021-08-19 03:00:00,2021-08-22 03:00:00,2020s,Post-2010,TS,72.0,False
2021248N11131,CONSON,2021,9,65.0,120.38000000000001,10.0,15.9,12.683783783783785,115.1,131.4,123.65675675675676,2021-09-05 00:00:00,2021-09-09 12:00:00,2020s,Post-2010,Cat 1,108.0,True
2021248N12141,CHANTHU,2021,9,153.0,283.356,15.4,24.6,18.11315789473684,121.5,134.6,126.11315789473684,2021-09-07 12:00:00,2021-09-12 03:00:00,2020s,Post-2010,Cat 5,111.0,False
2021264N13119,DIANMU,2021,9,15.0,27.78,11.7,12.9,11.988888888888889,115.3,119.0,117.36666666666666,2021-09-21 00:00:00,2021-09-22 00:00:00,2020s,Post-2010,TD,24.0,False
2021276N07131,LIONROCK,2021,10,20.0,37.04,6.9,13.9,10.168,115.4,130.8,123.18799999999999,2021-10-02 18:00:00,2021-10-05 18:00:00,2020s,Post-2010,TD,72.0,True
2021280N14137,KOMPASU,2021,10,58.0,107.41600000000001,13.8,18.9,16.76904761904762,115.5,134.8,126.9952380952381,2021-10-07 12:00:00,2021-10-12 15:00:00,2020s,Post-2010,TS,123.0,False
2021296N06127,UNNAMED,2021,10,18.0,33.336,5.8,10.8,8.966666666666667,115.3,127.2,119.70555555555555,2021-10-22 12:00:00,2021-10-24 15:00:00,2020s,Post-2010,TD,51.0,True
2021346N05145,RAI,2021,12,143.0,264.836,8.2,21.7,10.824242424242424,115.2,134.5,124.3969696969697,2021-12-14 12:00:00,2021-12-21 12:00:00,2020s,Post-2010,Cat 5,168.0,True
2022088N09116,UNNAMED,2022,3,20.0,37.04,9.4,10.3,9.866666666666667,115.4,116.4,115.90000000000002,2022-03-29 00:00:00,2022-03-29 06:00:00,2020s,Post-2010,TD,6.0,True
2022096N03150,MALAKAS,2022,4,65.0,120.38000000000001,15.4,15.6,15.5,135.0,135.0,135.0,2022-04-12 00:00:00,2022-04-12 03:00:00,2020s,Post-2010,Cat 1,3.0,False
2022099N11128,MEGI,2022,4,40.0,74.08,9.9,11.3,10.817948717948719,124.7,128.4,125.98461538461538,2022-04-08 12:00:00,2022-04-13 06:00:00,2020s,Post-2010,TS,114.0,True
2022180N15117,CHABA,2022,6,45.0,83.34,14.6,17.0,15.633333333333333,115.1,116.5,115.74666666666667,2022-06-28 18:00:00,2022-06-30 12:00:00,2020s,Post-2010,TS,42.0,False
2022180N15130,AERE,2022,6,43.0,79.63600000000001,15.4,24.7,19.576,130.3,132.0,130.964,2022-06-29 00:00:00,2022-07-02 00:00:00,2020s,Post-2010,TS,72.0,False
